Mes,Edad Empresa Cliente,Exhibidor,Recuento de Referencia,Suma de Cant. Dev.,Suma de Cant. Neta,Suma de Vta. - IVA
CUARTO TRIMESTRE,4,SI,20,0,35,138952
CUARTO TRIMESTRE,4,NO,26,0,160,547087
CUARTO TRIMESTRE,4,SI,11,0,34,165723
CUARTO TRIMESTRE,4,NO,28,0,344,747786
CUARTO TRIMESTRE,4,NO,20,0,35,320601
CUARTO TRIMESTRE,4,NO,12,3,213,487908
CUARTO TRIMESTRE,4,NO,29,0,147,311244
CUARTO TRIMESTRE,4,NO,13,0,92,181480
CUARTO TRIMESTRE,4,NO,16,0,86,302889
CUARTO TRIMESTRE,4,NO,4,0,4,53565
CUARTO TRIMESTRE,4,SI,11,1,11,75961
CUARTO TRIMESTRE,4,NO,13,0,61,97915
CUARTO TRIMESTRE,4,NO,9,0,56,251755
CUARTO TRIMESTRE,4,NO,25,0,109,364172
CUARTO TRIMESTRE,4,SI,21,0,137,335802
CUARTO TRIMESTRE,4,NO,20,12,262,767538
CUARTO TRIMESTRE,4,NO,31,0,334,898851
CUARTO TRIMESTRE,4,SI,39,2,259,606479
CUARTO TRIMESTRE,4,NO,20,0,185,275313
CUARTO TRIMESTRE,4,NO,12,0,96,323835
CUARTO TRIMESTRE,4,NO,13,1,50,336179
CUARTO TRIMESTRE,4,NO,9,0,60,269767
CUARTO TRIMESTRE,4,SI,41,0,160,707902
CUARTO TRIMESTRE,4,NO,7,0,10,85227
CUARTO TRIMESTRE,3,NO,23,0,115,330072
CUARTO TRIMESTRE,3,SI,25,0,223,467408
CUARTO TRIMESTRE,3,NO,18,1,23,155958
CUARTO TRIMESTRE,3,NO,21,0,186,422101
CUARTO TRIMESTRE,3,SI,21,0,101,478519
CUARTO TRIMESTRE,3,NO,17,0,78,204234
CUARTO TRIMESTRE,3,NO,14,0,15,37511
CUARTO TRIMESTRE,3,NO,16,1,119,416930
CUARTO TRIMESTRE,3,NO,13,0,23,144651
CUARTO TRIMESTRE,3,NO,13,0,246,332490
CUARTO TRIMESTRE,3,SI,20,0,29,180151
CUARTO TRIMESTRE,3,SI,33,0,134,651809
CUARTO TRIMESTRE,3,NO,20,0,79,314699
CUARTO TRIMESTRE,3,SI,14,25,65,133554
CUARTO TRIMESTRE,3,NO,23,0,177,606500
CUARTO TRIMESTRE,3,NO,18,0,78,237450
CUARTO TRIMESTRE,3,NO,19,0,33,249533
CUARTO TRIMESTRE,3,NO,15,0,121,357396
CUARTO TRIMESTRE,3,SI,18,0,103,267564
CUARTO TRIMESTRE,3,SI,21,0,84,248103
CUARTO TRIMESTRE,3,NO,12,0,134,226113
CUARTO TRIMESTRE,3,SI,13,18,143,189240
CUARTO TRIMESTRE,3,NO,31,0,138,476817
CUARTO TRIMESTRE,3,NO,29,0,175,497149
CUARTO TRIMESTRE,3,NO,14,0,329,432023
CUARTO TRIMESTRE,3,SI,9,0,9,71039
CUARTO TRIMESTRE,3,NO,3,0,41,178346
CUARTO TRIMESTRE,3,NO,43,51,185,544336
CUARTO TRIMESTRE,3,NO,17,0,84,324293
CUARTO TRIMESTRE,3,NO,21,0,399,851934
CUARTO TRIMESTRE,3,SI,19,0,54,195180
CUARTO TRIMESTRE,3,NO,19,26,275,451123
CUARTO TRIMESTRE,3,NO,13,0,201,420244
CUARTO TRIMESTRE,3,NO,16,2,21,190997
CUARTO TRIMESTRE,3,NO,17,0,91,347640
CUARTO TRIMESTRE,3,NO,18,3,56,228162
CUARTO TRIMESTRE,3,NO,24,0,131,261133
CUARTO TRIMESTRE,3,NO,17,0,27,89182
CUARTO TRIMESTRE,3,SI,10,0,29,209561
CUARTO TRIMESTRE,3,SI,22,0,29,243070
CUARTO TRIMESTRE,3,NO,19,0,177,373863
CUARTO TRIMESTRE,3,SI,1,0,6,10500
CUARTO TRIMESTRE,3,NO,9,0,38,192087
CUARTO TRIMESTRE,3,NO,12,0,13,46356
CUARTO TRIMESTRE,3,NO,19,1,43,140070
CUARTO TRIMESTRE,3,NO,12,0,78,135493
CUARTO TRIMESTRE,3,NO,31,1,86,300233
CUARTO TRIMESTRE,3,NO,12,2,19,54381
CUARTO TRIMESTRE,3,NO,19,0,47,197198
CUARTO TRIMESTRE,3,NO,22,0,148,447843
CUARTO TRIMESTRE,3,NO,33,0,156,444315
CUARTO TRIMESTRE,3,NO,35,0,334,673934
CUARTO TRIMESTRE,3,SI,20,0,46,398502
CUARTO TRIMESTRE,3,NO,15,0,57,176050
CUARTO TRIMESTRE,3,SI,8,0,12,85087
CUARTO TRIMESTRE,3,NO,11,0,175,262047
CUARTO TRIMESTRE,3,NO,14,0,158,377523
CUARTO TRIMESTRE,3,NO,17,0,47,337003
CUARTO TRIMESTRE,3,SI,10,0,27,82537
CUARTO TRIMESTRE,3,NO,4,0,16,36014
CUARTO TRIMESTRE,3,SI,19,0,41,67123
CUARTO TRIMESTRE,3,NO,22,0,98,208427
CUARTO TRIMESTRE,3,NO,19,0,68,105588
CUARTO TRIMESTRE,3,NO,3,0,17,91070
CUARTO TRIMESTRE,3,NO,17,0,48,326354
CUARTO TRIMESTRE,3,NO,17,0,107,424853
CUARTO TRIMESTRE,3,NO,13,0,28,216135
CUARTO TRIMESTRE,3,NO,16,1,85,306060
CUARTO TRIMESTRE,3,NO,10,1,23,133403
CUARTO TRIMESTRE,3,NO,20,48,134,335033
CUARTO TRIMESTRE,3,NO,16,0,30,206406
CUARTO TRIMESTRE,3,SI,37,0,62,529339
CUARTO TRIMESTRE,3,NO,33,0,348,756208
CUARTO TRIMESTRE,3,SI,19,1,161,392855
CUARTO TRIMESTRE,3,NO,5,0,10,54052
CUARTO TRIMESTRE,3,NO,10,1,24,108610
CUARTO TRIMESTRE,3,NO,10,0,36,248265
CUARTO TRIMESTRE,3,SI,12,0,237,610327
CUARTO TRIMESTRE,3,NO,20,0,27,235527
CUARTO TRIMESTRE,3,NO,30,0,158,279542
CUARTO TRIMESTRE,3,NO,9,7,56,86130
CUARTO TRIMESTRE,3,NO,15,0,16,97108
CUARTO TRIMESTRE,3,NO,18,0,43,217991
CUARTO TRIMESTRE,3,NO,17,15,54,160211
CUARTO TRIMESTRE,3,NO,20,0,204,373722
CUARTO TRIMESTRE,3,NO,17,0,208,563319
CUARTO TRIMESTRE,3,NO,9,0,104,256983
CUARTO TRIMESTRE,3,NO,9,0,133,259301
CUARTO TRIMESTRE,3,NO,8,0,55,87536
CUARTO TRIMESTRE,3,NO,20,0,228,434855
CUARTO TRIMESTRE,3,NO,28,1,175,367564
CUARTO TRIMESTRE,3,NO,17,0,57,274631
CUARTO TRIMESTRE,3,NO,20,0,25,121778
CUARTO TRIMESTRE,3,SI,23,0,163,751272
CUARTO TRIMESTRE,3,SI,23,0,198,436511
CUARTO TRIMESTRE,3,NO,11,0,50,76788
CUARTO TRIMESTRE,3,NO,9,0,111,242736
CUARTO TRIMESTRE,3,NO,14,0,89,198771
CUARTO TRIMESTRE,3,NO,14,70,194,300641
CUARTO TRIMESTRE,3,NO,4,0,14,114538
CUARTO TRIMESTRE,3,NO,25,0,198,530867
CUARTO TRIMESTRE,2,SI,9,0,63,91638
CUARTO TRIMESTRE,2,SI,16,0,95,235571
CUARTO TRIMESTRE,2,NO,13,0,16,73872
CUARTO TRIMESTRE,2,NO,28,0,84,360931
CUARTO TRIMESTRE,2,NO,8,0,147,285337
CUARTO TRIMESTRE,2,NO,21,0,114,294695
CUARTO TRIMESTRE,2,NO,13,3,109,261569
CUARTO TRIMESTRE,2,NO,7,0,9,62084
CUARTO TRIMESTRE,2,NO,19,0,34,212435
CUARTO TRIMESTRE,2,NO,24,5,99,340395
CUARTO TRIMESTRE,2,SI,26,41,177,534018
CUARTO TRIMESTRE,2,NO,10,0,201,896663
CUARTO TRIMESTRE,2,NO,32,0,185,499467
CUARTO TRIMESTRE,2,NO,17,0,174,326422
CUARTO TRIMESTRE,2,NO,14,0,77,183110
CUARTO TRIMESTRE,2,NO,3,31,0,0
CUARTO TRIMESTRE,2,NO,12,0,47,124504
CUARTO TRIMESTRE,2,SI,26,0,288,879649
CUARTO TRIMESTRE,2,SI,23,1,178,455226
CUARTO TRIMESTRE,2,NO,22,22,97,224241
CUARTO TRIMESTRE,2,NO,9,0,59,112824
CUARTO TRIMESTRE,2,NO,9,1,11,76640
CUARTO TRIMESTRE,2,SI,37,8,290,789762
CUARTO TRIMESTRE,2,SI,24,0,187,361369
CUARTO TRIMESTRE,2,NO,10,0,39,93268
CUARTO TRIMESTRE,2,NO,23,0,141,305066
CUARTO TRIMESTRE,2,NO,25,1,153,255147
CUARTO TRIMESTRE,2,SI,14,1,78,177434
CUARTO TRIMESTRE,2,NO,12,0,83,270421
CUARTO TRIMESTRE,2,NO,27,0,149,486743
CUARTO TRIMESTRE,2,NO,11,0,75,196960
CUARTO TRIMESTRE,2,NO,10,0,59,91377
CUARTO TRIMESTRE,2,SI,25,0,575,947991
CUARTO TRIMESTRE,2,SI,23,0,169,373502
CUARTO TRIMESTRE,2,NO,36,0,69,320932
CUARTO TRIMESTRE,2,NO,10,0,10,21571
CUARTO TRIMESTRE,2,NO,15,1,15,230363
CUARTO TRIMESTRE,2,NO,1,0,6,12600
CUARTO TRIMESTRE,2,NO,12,1,79,279456
CUARTO TRIMESTRE,2,NO,21,0,27,73459
CUARTO TRIMESTRE,1,NO,20,0,444,747178
CUARTO TRIMESTRE,1,NO,15,14,114,285724
CUARTO TRIMESTRE,1,NO,12,0,105,260310
CUARTO TRIMESTRE,1,NO,23,0,198,455312
CUARTO TRIMESTRE,1,SI,1,0,1,5929
CUARTO TRIMESTRE,1,NO,14,1,37,175435
CUARTO TRIMESTRE,1,NO,25,0,104,315230
CUARTO TRIMESTRE,1,NO,22,4,47,232025
CUARTO TRIMESTRE,1,NO,1,0,5,32040
CUARTO TRIMESTRE,1,NO,17,0,221,464619
CUARTO TRIMESTRE,1,NO,19,0,126,427534
CUARTO TRIMESTRE,1,NO,9,0,103,185434
CUARTO TRIMESTRE,1,NO,27,0,214,576324
CUARTO TRIMESTRE,1,SI,26,0,163,416725
CUARTO TRIMESTRE,1,SI,22,1,233,594726
CUARTO TRIMESTRE,1,NO,17,0,253,425001
CUARTO TRIMESTRE,1,NO,10,0,24,72819
CUARTO TRIMESTRE,1,NO,3,0,5,18818
CUARTO TRIMESTRE,1,NO,5,0,96,269598
CUARTO TRIMESTRE,1,NO,13,0,122,232904
CUARTO TRIMESTRE,1,NO,17,0,112,231894
CUARTO TRIMESTRE,1,NO,12,0,26,293093
CUARTO TRIMESTRE,1,NO,19,0,19,71825
CUARTO TRIMESTRE,1,NO,16,0,186,407010
CUARTO TRIMESTRE,1,NO,15,0,90,164696
CUARTO TRIMESTRE,1,NO,21,0,184,454976
CUARTO TRIMESTRE,1,NO,4,0,7,48983
CUARTO TRIMESTRE,1,NO,14,0,33,156779
CUARTO TRIMESTRE,1,SI,21,0,170,288636
CUARTO TRIMESTRE,1,SI,16,0,65,416491
CUARTO TRIMESTRE,1,SI,14,5,96,222278
CUARTO TRIMESTRE,1,NO,35,1,184,434370
CUARTO TRIMESTRE,1,NO,14,0,347,792404
CUARTO TRIMESTRE,1,NO,17,3,379,682080
CUARTO TRIMESTRE,1,NO,2,0,3,23114
CUARTO TRIMESTRE,1,NO,14,0,28,110521
CUARTO TRIMESTRE,1,NO,29,0,334,610776
CUARTO TRIMESTRE,1,NO,8,4,9,68984
CUARTO TRIMESTRE,1,SI,28,0,228,639749
CUARTO TRIMESTRE,1,NO,18,0,133,250839
CUARTO TRIMESTRE,1,NO,30,6,58,193376
CUARTO TRIMESTRE,1,NO,19,2,97,348316
CUARTO TRIMESTRE,1,NO,17,52,288,710987
CUARTO TRIMESTRE,1,SI,6,0,44,89570
CUARTO TRIMESTRE,1,NO,4,1,44,371100
CUARTO TRIMESTRE,1,SI,2,0,9,22937
CUARTO TRIMESTRE,1,NO,15,0,30,195898
CUARTO TRIMESTRE,1,NO,7,0,8,102656
CUARTO TRIMESTRE,1,NO,27,0,107,643141
CUARTO TRIMESTRE,1,NO,19,0,47,179086
CUARTO TRIMESTRE,1,NO,11,0,15,57030
CUARTO TRIMESTRE,1,SI,19,0,143,403507
CUARTO TRIMESTRE,1,NO,8,0,11,111457
CUARTO TRIMESTRE,1,SI,14,0,20,171441
CUARTO TRIMESTRE,1,SI,14,0,30,274586
CUARTO TRIMESTRE,1,NO,14,0,23,300143
CUARTO TRIMESTRE,0,SI,6,0,8,51557
CUARTO TRIMESTRE,0,SI,1,3,3,24180
CUARTO TRIMESTRE,0,NO,29,1,34,183969
CUARTO TRIMESTRE,0,SI,11,0,28,155748
CUARTO TRIMESTRE,0,NO,2,0,2,85403
CUARTO TRIMESTRE,0,NO,15,0,73,196202
CUARTO TRIMESTRE,0,NO,5,0,12,58621
CUARTO TRIMESTRE,0,NO,2,0,3,10129
CUARTO TRIMESTRE,0,NO,5,0,14,113551
CUARTO TRIMESTRE,0,SI,14,0,20,177990
CUARTO TRIMESTRE,0,SI,7,0,10,93258
CUARTO TRIMESTRE,0,NO,8,0,13,100586
CUARTO TRIMESTRE,0,NO,19,0,23,96043
CUARTO TRIMESTRE,0,SI,27,0,78,372789
CUARTO TRIMESTRE,0,SI,15,0,146,461977
CUARTO TRIMESTRE,0,SI,16,0,18,177942
CUARTO TRIMESTRE,0,NO,21,0,23,123027
CUARTO TRIMESTRE,0,NO,4,0,6,34260
CUARTO TRIMESTRE,0,SI,18,0,125,502840
CUARTO TRIMESTRE,0,NO,23,4,26,143487
CUARTO TRIMESTRE,0,NO,10,0,24,144502
CUARTO TRIMESTRE,0,NO,4,0,7,67402
CUARTO TRIMESTRE,0,NO,20,42,24,104491
CUARTO TRIMESTRE,0,SI,12,8,96,648617
CUARTO TRIMESTRE,0,SI,12,0,17,150595
CUARTO TRIMESTRE,0,NO,15,0,152,289912
CUARTO TRIMESTRE,0,NO,8,0,14,135758
CUARTO TRIMESTRE,0,NO,7,0,7,38864
CUARTO TRIMESTRE,0,NO,30,1,267,556586
CUARTO TRIMESTRE,0,NO,30,2,89,451716
CUARTO TRIMESTRE,0,SI,12,1,21,161841
CUARTO TRIMESTRE,0,NO,3,0,5,120373
CUARTO TRIMESTRE,0,NO,6,0,34,646662
CUARTO TRIMESTRE,0,SI,8,0,15,114927
CUARTO TRIMESTRE,0,NO,19,0,223,392538
CUARTO TRIMESTRE,0,NO,4,0,7,84032
CUARTO TRIMESTRE,0,SI,10,0,84,293043
CUARTO TRIMESTRE,0,NO,18,0,33,322969
CUARTO TRIMESTRE,0,NO,2,0,2,32138
CUARTO TRIMESTRE,0,NO,6,0,7,67635
CUARTO TRIMESTRE,0,NO,5,0,8,65467
CUARTO TRIMESTRE,0,SI,15,0,15,263251
CUARTO TRIMESTRE,0,NO,9,0,25,76325
CUARTO TRIMESTRE,0,NO,14,0,59,148334
CUARTO TRIMESTRE,0,NO,17,0,37,141247
CUARTO TRIMESTRE,0,NO,16,4,25,162883
CUARTO TRIMESTRE,0,NO,5,0,6,48302
CUARTO TRIMESTRE,0,NO,12,0,49,131186
CUARTO TRIMESTRE,0,NO,12,0,42,234086
CUARTO TRIMESTRE,0,SI,15,0,481,905653
CUARTO TRIMESTRE,0,SI,39,1,208,599967
CUARTO TRIMESTRE,0,NO,5,0,37,60670
CUARTO TRIMESTRE,0,NO,8,12,41,96266
CUARTO TRIMESTRE,0,SI,8,0,68,97351
CUARTO TRIMESTRE,0,NO,25,0,128,570994
CUARTO TRIMESTRE,0,SI,11,1,12,91117
CUARTO TRIMESTRE,0,NO,8,0,84,151602
CUARTO TRIMESTRE,0,NO,3,0,3,47127
CUARTO TRIMESTRE,0,NO,14,0,53,254824
CUARTO TRIMESTRE,0,NO,2,0,2,10890
CUARTO TRIMESTRE,0,NO,18,0,76,678110
CUARTO TRIMESTRE,0,SI,24,70,65,282068
CUARTO TRIMESTRE,0,NO,31,21,74,256605
CUARTO TRIMESTRE,0,NO,3,0,27,34500
CUARTO TRIMESTRE,0,NO,10,0,236,397466
CUARTO TRIMESTRE,0,NO,15,0,105,393594
CUARTO TRIMESTRE,0,NO,26,0,34,177423
CUARTO TRIMESTRE,0,NO,14,0,176,492306
CUARTO TRIMESTRE,0,NO,18,0,92,252031
CUARTO TRIMESTRE,0,NO,15,5,66,92091
CUARTO TRIMESTRE,0,SI,9,0,10,80475
CUARTO TRIMESTRE,0,SI,18,0,122,445710
CUARTO TRIMESTRE,0,NO,6,0,54,53000
CUARTO TRIMESTRE,0,NO,19,40,81,222181
CUARTO TRIMESTRE,0,NO,4,0,19,130755
CUARTO TRIMESTRE,0,NO,11,20,5,53608
CUARTO TRIMESTRE,0,NO,12,0,73,127530
CUARTO TRIMESTRE,0,NO,17,0,161,293859
CUARTO TRIMESTRE,0,NO,20,0,119,220143
CUARTO TRIMESTRE,0,NO,9,0,13,203690
CUARTO TRIMESTRE,0,NO,2,0,5,62964
CUARTO TRIMESTRE,0,NO,21,2,115,489889
CUARTO TRIMESTRE,0,NO,2,0,28,30220
CUARTO TRIMESTRE,0,NO,30,0,281,641264
CUARTO TRIMESTRE,0,NO,17,0,56,126957
CUARTO TRIMESTRE,0,NO,30,6,218,593034
CUARTO TRIMESTRE,0,NO,26,1,246,427166
CUARTO TRIMESTRE,0,NO,24,0,130,532285
CUARTO TRIMESTRE,0,NO,9,0,99,249620
CUARTO TRIMESTRE,0,NO,22,0,140,357648
CUARTO TRIMESTRE,0,SI,36,74,113,370521
CUARTO TRIMESTRE,0,NO,41,1,145,608012
CUARTO TRIMESTRE,0,NO,25,0,446,729719
CUARTO TRIMESTRE,0,NO,25,55,19,59229
CUARTO TRIMESTRE,0,NO,14,17,43,128955
CUARTO TRIMESTRE,0,NO,5,0,10,42556
CUARTO TRIMESTRE,0,NO,10,0,41,164340
CUARTO TRIMESTRE,0,NO,17,2,162,236842
CUARTO TRIMESTRE,0,SI,15,0,26,152325
CUARTO TRIMESTRE,0,NO,18,0,167,298716
CUARTO TRIMESTRE,0,SI,28,0,186,637462
CUARTO TRIMESTRE,0,SI,35,0,211,720166
CUARTO TRIMESTRE,0,SI,37,6,174,615986
CUARTO TRIMESTRE,0,SI,26,0,276,633925
CUARTO TRIMESTRE,0,NO,5,0,8,49899
CUARTO TRIMESTRE,0,SI,8,0,8,98848
CUARTO TRIMESTRE,0,NO,22,0,262,531590
CUARTO TRIMESTRE,0,NO,14,0,108,201175
CUARTO TRIMESTRE,0,NO,21,12,176,280147
CUARTO TRIMESTRE,0,SI,19,1,27,238291
CUARTO TRIMESTRE,0,NO,28,0,69,229666
CUARTO TRIMESTRE,0,NO,22,1,102,264541
CUARTO TRIMESTRE,0,NO,9,0,22,105544
CUARTO TRIMESTRE,0,SI,20,1,336,865204
CUARTO TRIMESTRE,0,NO,29,0,114,277791
CUARTO TRIMESTRE,0,NO,5,0,5,63469
CUARTO TRIMESTRE,0,NO,13,0,14,72112
CUARTO TRIMESTRE,0,NO,13,6,80,219023
CUARTO TRIMESTRE,0,SI,18,1,24,272656
CUARTO TRIMESTRE,0,NO,11,0,43,159141
CUARTO TRIMESTRE,0,NO,14,0,23,201508
CUARTO TRIMESTRE,0,NO,14,0,40,219217
CUARTO TRIMESTRE,0,NO,6,0,7,40295
CUARTO TRIMESTRE,0,SI,22,0,128,195743
CUARTO TRIMESTRE,0,NO,22,0,219,600541
CUARTO TRIMESTRE,0,SI,29,2,219,520710
CUARTO TRIMESTRE,0,NO,10,0,37,81217
CUARTO TRIMESTRE,0,NO,15,0,54,204313
CUARTO TRIMESTRE,0,SI,13,0,81,860066
CUARTO TRIMESTRE,0,NO,28,12,286,743055
CUARTO TRIMESTRE,0,SI,24,0,94,390823
CUARTO TRIMESTRE,0,NO,22,0,156,337663
CUARTO TRIMESTRE,0,NO,19,1,19,74503
CUARTO TRIMESTRE,10,SI,31,1,162,483407
CUARTO TRIMESTRE,10,NO,9,0,61,120058
CUARTO TRIMESTRE,10,NO,16,0,82,221371
CUARTO TRIMESTRE,10,NO,31,1,112,277469
CUARTO TRIMESTRE,10,NO,21,1,155,347805
CUARTO TRIMESTRE,10,SI,19,0,238,568370
CUARTO TRIMESTRE,10,NO,20,0,168,299056
CUARTO TRIMESTRE,10,SI,20,1,353,571627
CUARTO TRIMESTRE,10,NO,33,0,201,407899
CUARTO TRIMESTRE,11,SI,28,0,151,523350
CUARTO TRIMESTRE,11,NO,17,1,31,171137
CUARTO TRIMESTRE,11,NO,5,0,27,59160
CUARTO TRIMESTRE,11,NO,18,0,195,368068
CUARTO TRIMESTRE,11,NO,11,0,124,195402
CUARTO TRIMESTRE,11,NO,17,4,139,242723
CUARTO TRIMESTRE,11,NO,9,0,38,94184
CUARTO TRIMESTRE,11,SI,37,0,259,745342
CUARTO TRIMESTRE,11,NO,24,0,159,414997
CUARTO TRIMESTRE,11,SI,15,0,20,176935
CUARTO TRIMESTRE,11,NO,24,0,370,584408
CUARTO TRIMESTRE,11,NO,1,0,6,20970
CUARTO TRIMESTRE,11,NO,4,0,81,56090
CUARTO TRIMESTRE,11,NO,17,0,27,161564
CUARTO TRIMESTRE,11,SI,26,1,67,230897
CUARTO TRIMESTRE,11,SI,37,0,84,491980
CUARTO TRIMESTRE,11,NO,6,0,6,55378
CUARTO TRIMESTRE,11,NO,30,2,277,690656
CUARTO TRIMESTRE,11,NO,23,0,175,486629
CUARTO TRIMESTRE,11,SI,35,0,194,898880
CUARTO TRIMESTRE,11,SI,38,1,263,617200
CUARTO TRIMESTRE,11,SI,36,0,303,743301
CUARTO TRIMESTRE,11,NO,26,6,366,837025
CUARTO TRIMESTRE,11,NO,31,3,381,658127
CUARTO TRIMESTRE,11,NO,13,0,356,466802
CUARTO TRIMESTRE,11,SI,14,0,107,170475
CUARTO TRIMESTRE,11,NO,22,0,54,412069
CUARTO TRIMESTRE,11,NO,27,0,234,463126
CUARTO TRIMESTRE,11,NO,22,0,145,281967
CUARTO TRIMESTRE,11,SI,31,4,308,632997
CUARTO TRIMESTRE,11,NO,14,0,368,575479
CUARTO TRIMESTRE,11,NO,27,23,174,441347
CUARTO TRIMESTRE,11,NO,15,12,72,196450
CUARTO TRIMESTRE,11,NO,20,0,124,231324
CUARTO TRIMESTRE,11,SI,43,0,233,642530
CUARTO TRIMESTRE,11,NO,22,0,157,337127
CUARTO TRIMESTRE,11,NO,13,12,61,140894
CUARTO TRIMESTRE,11,NO,2,0,4,18984
CUARTO TRIMESTRE,11,NO,8,0,59,97703
CUARTO TRIMESTRE,11,NO,6,0,10,100208
CUARTO TRIMESTRE,11,NO,28,1,74,339710
CUARTO TRIMESTRE,11,NO,11,0,34,85759
CUARTO TRIMESTRE,11,NO,2,0,34,69426
CUARTO TRIMESTRE,11,NO,15,1,128,280240
CUARTO TRIMESTRE,11,SI,5,0,10,39267
CUARTO TRIMESTRE,11,NO,16,0,39,248103
CUARTO TRIMESTRE,11,NO,9,0,40,121061
CUARTO TRIMESTRE,11,NO,18,1,98,245195
CUARTO TRIMESTRE,11,NO,25,0,198,365464
CUARTO TRIMESTRE,11,NO,16,0,182,313852
CUARTO TRIMESTRE,11,NO,12,0,170,242469
CUARTO TRIMESTRE,11,NO,36,1,290,687055
CUARTO TRIMESTRE,11,NO,5,0,39,76832
CUARTO TRIMESTRE,11,NO,12,0,34,103386
CUARTO TRIMESTRE,10,NO,21,0,272,524790
CUARTO TRIMESTRE,10,NO,11,0,22,146873
CUARTO TRIMESTRE,11,NO,20,0,173,309378
CUARTO TRIMESTRE,11,NO,15,0,63,132689
CUARTO TRIMESTRE,11,NO,6,0,88,97520
CUARTO TRIMESTRE,11,NO,18,0,99,226287
CUARTO TRIMESTRE,11,SI,21,0,370,514799
CUARTO TRIMESTRE,11,NO,38,116,129,428870
CUARTO TRIMESTRE,11,SI,22,0,319,530466
CUARTO TRIMESTRE,11,NO,28,0,335,611004
CUARTO TRIMESTRE,11,SI,28,0,230,389132
CUARTO TRIMESTRE,11,NO,8,0,8,21689
CUARTO TRIMESTRE,11,NO,14,0,27,92301
CUARTO TRIMESTRE,11,NO,21,0,93,327407
CUARTO TRIMESTRE,11,NO,29,2,307,490549
CUARTO TRIMESTRE,11,SI,9,0,67,358834
CUARTO TRIMESTRE,11,NO,3,0,53,127608
CUARTO TRIMESTRE,11,NO,21,0,173,662287
CUARTO TRIMESTRE,11,SI,14,0,274,490862
CUARTO TRIMESTRE,11,NO,2,0,2,22586
CUARTO TRIMESTRE,11,NO,25,0,351,587673
CUARTO TRIMESTRE,11,NO,18,28,183,326604
CUARTO TRIMESTRE,11,NO,10,0,110,162344
CUARTO TRIMESTRE,11,NO,27,0,172,423915
CUARTO TRIMESTRE,11,SI,21,0,62,238923
CUARTO TRIMESTRE,9,SI,20,0,277,390918
CUARTO TRIMESTRE,9,SI,25,0,122,355237
CUARTO TRIMESTRE,9,NO,17,6,92,280865
CUARTO TRIMESTRE,9,NO,9,0,74,219696
CUARTO TRIMESTRE,9,NO,20,1,74,214218
CUARTO TRIMESTRE,9,SI,31,0,189,551340
CUARTO TRIMESTRE,9,SI,25,0,163,489101
CUARTO TRIMESTRE,9,SI,20,0,49,331198
CUARTO TRIMESTRE,9,NO,40,0,73,639397
CUARTO TRIMESTRE,8,NO,11,18,41,150033
CUARTO TRIMESTRE,8,NO,9,0,49,119274
CUARTO TRIMESTRE,8,SI,18,0,147,328588
CUARTO TRIMESTRE,8,NO,18,0,113,186363
CUARTO TRIMESTRE,8,NO,16,0,75,267312
CUARTO TRIMESTRE,8,NO,17,2,108,262005
CUARTO TRIMESTRE,8,NO,10,0,136,198029
CUARTO TRIMESTRE,8,NO,2,0,5,46416
CUARTO TRIMESTRE,8,NO,14,0,87,249742
CUARTO TRIMESTRE,8,NO,16,0,232,583031
CUARTO TRIMESTRE,8,NO,6,0,64,64945
CUARTO TRIMESTRE,8,NO,12,0,56,103867
CUARTO TRIMESTRE,8,NO,21,0,244,416061
CUARTO TRIMESTRE,8,NO,17,0,248,552906
CUARTO TRIMESTRE,8,NO,15,0,98,270346
CUARTO TRIMESTRE,8,NO,26,0,157,425544
CUARTO TRIMESTRE,8,SI,30,0,269,814046
CUARTO TRIMESTRE,8,NO,14,2,42,127994
CUARTO TRIMESTRE,8,NO,21,0,140,323209
CUARTO TRIMESTRE,8,NO,15,20,198,299430
CUARTO TRIMESTRE,8,SI,13,0,93,245113
CUARTO TRIMESTRE,8,NO,21,0,209,724650
CUARTO TRIMESTRE,8,SI,20,0,347,572231
CUARTO TRIMESTRE,8,NO,14,0,140,336492
CUARTO TRIMESTRE,8,SI,23,0,230,468127
CUARTO TRIMESTRE,8,SI,43,0,257,672764
CUARTO TRIMESTRE,8,NO,5,0,65,98146
CUARTO TRIMESTRE,8,NO,8,0,16,66365
CUARTO TRIMESTRE,8,SI,25,0,102,258849
CUARTO TRIMESTRE,8,NO,16,5,136,253294
CUARTO TRIMESTRE,8,NO,9,0,158,226704
CUARTO TRIMESTRE,8,NO,5,0,5,47977
CUARTO TRIMESTRE,8,NO,20,0,279,392196
CUARTO TRIMESTRE,8,NO,17,0,61,361103
CUARTO TRIMESTRE,8,NO,29,0,136,382630
CUARTO TRIMESTRE,8,SI,15,4,256,463200
CUARTO TRIMESTRE,8,NO,25,0,169,479692
CUARTO TRIMESTRE,8,NO,11,0,39,137680
CUARTO TRIMESTRE,8,SI,40,0,204,586394
CUARTO TRIMESTRE,8,NO,16,0,63,234502
CUARTO TRIMESTRE,8,SI,28,2,76,263145
CUARTO TRIMESTRE,8,NO,13,0,99,209904
CUARTO TRIMESTRE,7,NO,10,0,53,170828
CUARTO TRIMESTRE,7,NO,21,0,70,268255
CUARTO TRIMESTRE,7,SI,42,1,174,617853
CUARTO TRIMESTRE,7,SI,24,0,111,411652
